0.02060361666559951, 0.000007561309284291765
0.010037388793173063, 0.00000827909796189365
0.011795536172373056, 0.000008182916958208002
0.01320205407573305, 0.000008104834530484707
0.013553683551573048, 0.000008012273241991532
0.015546250581332965, 0.000007894761773778825
0.01627881198933301, 0.000007791987717421179
0.018476496213333027, 0.000007665944063397649
0.024630012040533056, 0.00000746078377731012
0.025860715205972995, 0.000007363051467113414
0.027970492061012986, 0.000007274626995983061
0.03404865871481866, 0.000007163708580442355
0.04032775649767595, 0.000007067305961540842
0.050123149038933, 0.000006969019613304473
0.06155110700373301, 0.000006881079925458826
0.07825350710613299, 0.000006795978423389094
0.09759312827733302, 0.0000067304004663306975
0.11693274944853305, 0.000006684566410322141
0.13627237061973307, 0.000006650719722808131
0.1556119917909331, 0.000006626392416157436
0.17495161296213302, 0.000006605590806122783
0.19429123413333305, 0.000006589725171350591
0.21363085530453296, 0.0000065766800938712324
0.232970476475733, 0.000006565045295038291
0.252310097646933, 0.000006553057926543745
0.27164971881813305, 0.00000654600653331166
0.2909893399893331, 0.000006541070558049201
0.3103289611605331, 0.000006532961455832302
0.32966858233173313, 0.0000065280254805698415
0.34900820350293316, 0.000006523089505307382
0.3683478246741332, 0.000006517448390721714
0.387687445845333, 0.000006515332972752088
0.407027067016533, 0.0000065096918581664195
0.42636668818773305, 0.000006506518731211981
0.4457063093589331, 0.000006504403313242355
0.4650459305301331, 0.00000650228789527273
0.48438555170133313, 0.000006496999350348665
0.5037251728725332, 0.000006496646780687061
0.5230647940437332, 0.00000649488393237904
0.542404415214933, 0.0000064913582357629976
0.561744036386133, 0.000006488185108808559
0.581083657557333, 0.00000648501198185412
0.6004232787285331, 0.00000648501198185412
0.6197628998997331, 0.00000648501198185412
0.6391025210709331, 0.000006483954272869308
0.6584421422421332, 0.000006481133715576473
0.6777817634133332, 0.000006479018297606847
0.6971213845845332, 0.000006477255449298826
0.716461005755733, 0.000006473729752682783
0.735800626926933, 0.0000064751400313292
0.7551402480981331, 0.000006477255449298826
0.7744798692693331, 0.0000064751400313292
0.7938194904405331, 0.000006473377183021179
0.8131591116117332, 0.000006471966904374762
0.8324987327829332, 0.000006469498916743532
0.8518383539541332, 0.000006469498916743532
0.8711779751253332, 0.000006467030929112301
0.890517596296533, 0.000006465620650465885
0.9098572174677331, 0.000006465973220127489
0.9291968386389331, 0.000006465620650465885
0.9485364598101331, 0.000006465620650465885
0.9678760809813332, 0.000006465973220127489
